sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
90.0,1,1.0,7.0,183159,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Áticos
125.0,3,2.0,1.0,210000,0,0,1996.0,1,1,1,0,0,0,1,6.0,1,los rosales,villaverde,1827.79,Pisos
58.0,2,1.0,0.0,85000,0,0,1968.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
92.0,3,1.0,6.0,159900,0,0,1962.0,1,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
70.0,2,1.0,3.0,117000,0,0,1975.0,1,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
54.0,2,1.0,2.0,110000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
52.0,2,1.0,1.0,100000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
108.0,3,1.0,2.0,140000,0,0,1995.0,1,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
65.0,2,1.0,3.0,106500,0,0,1963.0,1,0,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
102.0,3,2.0,3.0,127500,0,0,1964.0,0,0,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
80.0,2,1.0,3.0,148000,0,0,1999.0,1,1,1,0,0,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
108.0,2,1.0,4.0,205000,0,0,2002.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Dúplex
80.0,3,2.0,4.0,220000,0,0,2000.0,1,1,1,0,1,0,0,3.0,1,los rosales,villaverde,1827.79,Pisos
16.0,3,1.0,1.0,114000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
54.0,2,1.0,3.0,89900,0,0,1964.0,0,0,1,0,0,1,0,1.0,0,san andrés,villaverde,1617.18,Pisos
70.0,2,2.0,4.0,210000,0,0,2003.0,1,1,1,0,1,0,1,3.0,1,los rosales,villaverde,1827.79,Pisos
99.0,2,2.0,0.5,145000,0,0,2007.0,0,1,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
123.0,4,2.0,3.0,275000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
64.0,3,1.0,5.0,104000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
107.0,3,2.0,6.0,228629,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
76.0,2,2.0,6.0,169021,0,1,1970.0,0,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
109.0,3,2.0,5.0,223022,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
108.0,3,2.0,5.0,220072,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
103.0,3,2.0,6.0,235718,0,1,1970.0,0,1,1,0,1,1,0,3.0,0,butarque,villaverde,2197.8,Pisos
103.0,3,2.0,1.0,245000,0,1,1970.0,0,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
143.0,3,2.0,0.0,260000,0,1,1970.0,0,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
99.0,3,2.0,6.0,235000,0,1,1970.0,0,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
100.0,3,2.0,3.0,235000,0,1,1970.0,0,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
176.0,2,2.0,6.0,265000,0,1,1970.0,0,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
87.0,2,2.0,2.0,190000,0,1,1970.0,0,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
106.0,3,2.0,4.0,256115,0,1,1970.0,0,1,1,0,1,1,0,3.0,0,butarque,villaverde,2197.8,Pisos
113.0,3,2.0,0.0,261989,0,1,1970.0,0,1,1,0,1,1,0,3.0,0,butarque,villaverde,2197.8,Pisos
115.0,3,2.0,1.0,273353,0,1,1970.0,0,1,1,0,1,1,0,3.0,0,butarque,villaverde,2197.8,Pisos
129.0,3,2.0,7.0,297621,0,1,1970.0,0,1,1,0,1,1,0,3.0,0,butarque,villaverde,2197.8,Pisos
115.0,3,2.0,6.0,279778,0,1,1970.0,0,1,1,0,1,1,0,3.0,0,butarque,villaverde,2197.8,Pisos
110.0,2,2.0,0.0,135000,1,0,1970.0,1,0,1,0,0,1,1,3.0,0,san andrés,villaverde,1617.18,Pisos
90.0,3,2.0,2.0,195000,0,0,1985.0,1,1,1,0,0,1,1,3.0,0,los ángeles,villaverde,1796.68,Pisos
60.0,2,1.0,1.0,126900,1,0,1970.0,0,0,1,0,0,0,0,1.0,0,los rosales,villaverde,1827.79,Pisos
54.0,2,1.0,2.0,136400,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
80.0,3,1.0,0.0,145000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
73.0,2,1.0,1.0,127500,0,0,1999.0,0,1,1,0,0,0,0,1.0,0,san andrés,villaverde,1617.18,Pisos
122.0,3,2.0,0.0,179000,0,0,1999.0,0,1,1,0,0,0,0,3.0,1,san andrés,villaverde,1617.18,Pisos
98.0,3,2.0,0.0,266122,0,0,2020.0,0,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
97.0,3,2.0,0.0,261989,0,0,2020.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
111.0,3,2.0,7.0,297621,0,0,2020.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Áticos
99.0,3,2.0,3.0,251569,0,0,2020.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
77.0,3,1.0,1.0,113500,1,0,1968.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
85.0,3,1.0,4.0,138000,0,0,1966.0,0,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
90.0,3,2.0,2.0,225000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
133.0,2,1.0,6.0,264000,0,0,2003.0,1,1,1,0,1,1,1,5.0,1,los rosales,villaverde,1827.79,Pisos
60.0,3,1.0,2.0,98260,0,0,1960.0,0,0,1,0,0,0,0,2.0,0,los rosales,villaverde,1827.79,Pisos
133.0,3,3.0,7.0,275000,0,0,2004.0,0,1,1,0,1,1,1,4.0,0,butarque,villaverde,2197.8,Pisos
85.0,2,1.0,2.0,124000,0,0,1967.0,1,0,1,0,0,0,0,2.0,0,san andrés,villaverde,1617.18,Pisos
59.0,2,2.0,3.0,164513,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,los ángeles,villaverde,1796.68,Pisos
59.0,2,2.0,1.0,164416,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,los ángeles,villaverde,1796.68,Pisos
58.0,2,2.0,4.0,165435,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,los ángeles,villaverde,1796.68,Pisos
79.0,3,2.0,1.0,202629,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,los ángeles,villaverde,1796.68,Pisos
60.0,2,2.0,0.0,164242,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,los ángeles,villaverde,1796.68,Pisos
121.0,3,2.0,3.0,260000,0,0,2001.0,1,1,1,0,1,1,1,3.0,1,los rosales,villaverde,1827.79,Pisos
126.0,3,2.0,2.0,294900,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
134.0,4,2.0,1.0,319900,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
111.0,3,2.0,1.0,259900,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
122.0,3,2.0,2.0,285900,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
125.0,3,2.0,1.0,289900,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
102.0,2,2.0,1.0,249900,0,1,1970.0,0,1,1,0,1,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
104.0,3,2.0,1.0,273352,0,0,2020.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
66.0,3,1.0,1.0,104900,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
95.0,2,1.0,2.0,155000,0,0,1965.0,0,0,1,0,0,1,0,4.0,0,san andrés,villaverde,1617.18,Pisos
74.0,3,1.0,1.0,100000,0,0,1968.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
97.0,2,1.0,0.0,210000,0,0,2003.0,0,1,1,0,1,1,1,4.0,1,butarque,villaverde,2197.8,Pisos
90.0,2,2.0,7.0,240000,0,0,2004.0,1,1,1,0,1,0,1,3.0,1,san andrés,villaverde,1617.18,Áticos
130.0,4,2.0,3.0,257000,0,0,1970.0,1,1,1,0,1,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
49.0,2,1.0,0.0,84000,0,0,1969.0,0,1,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
151.0,3,2.0,6.0,314000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,los rosales,villaverde,1827.79,Pisos
69.0,3,1.0,4.0,107000,0,0,1961.0,0,0,1,0,0,1,1,3.0,0,san cristóbal,villaverde,1308.89,Pisos
170.0,3,2.0,8.0,325000,0,0,2010.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Áticos
48.0,2,1.0,2.0,89000,0,0,1971.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
98.0,3,2.0,7.0,284900,0,0,2001.0,1,1,1,0,1,0,1,3.0,1,los rosales,villaverde,1827.79,Pisos
50.0,1,1.0,7.0,135000,0,0,2008.0,1,1,1,0,1,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
136.0,3,2.0,5.0,230000,0,0,1999.0,0,1,1,0,0,1,0,3.0,1,san andrés,villaverde,1617.18,Áticos
80.0,3,1.0,3.0,163000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,los ángeles,villaverde,1796.68,Pisos
95.0,3,1.0,2.0,185000,0,0,1975.0,1,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
56.0,3,1.0,5.0,80000,1,0,1965.0,0,0,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
43.0,1,1.0,0.0,84000,0,0,1971.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
72.0,3,1.0,3.0,119900,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
100.0,4,2.0,1.0,154900,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,los ángeles,villaverde,1796.68,Pisos
70.0,3,1.0,4.0,119900,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
60.0,2,1.0,0.0,79900,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
60.0,2,1.0,2.0,79900,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
91.0,3,2.0,3.0,129900,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
74.0,3,1.0,2.0,99900,1,0,1970.0,0,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
110.0,3,2.0,5.0,275000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
83.0,3,1.0,3.0,91500,0,0,1966.0,0,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
25.0,0,1.0,2.0,129000,0,0,1970.0,0,1,0,0,1,0,1,3.0,1,los rosales,villaverde,1827.79,Pisos
65.0,2,1.0,0.5,86860,1,0,1982.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
58.0,3,1.0,3.0,105000,0,0,1966.0,0,0,1,0,0,0,0,3.0,0,butarque,villaverde,2197.8,Pisos
115.0,3,2.0,6.0,216000,0,0,2001.0,1,1,1,0,1,0,0,3.0,1,butarque,villaverde,2197.8,Pisos
82.0,3,1.0,4.0,120000,0,0,1960.0,1,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
83.0,3,1.0,0.0,135000,0,0,1985.0,0,1,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
90.0,2,1.0,0.0,212000,0,0,2002.0,1,1,1,0,1,0,1,5.0,0,butarque,villaverde,2197.8,Pisos
95.0,2,2.0,5.0,184000,0,0,2011.0,0,1,1,0,0,0,1,3.0,0,san cristóbal,villaverde,1308.89,Pisos
89.0,3,1.0,0.0,160000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
178.0,4,2.0,5.0,299990,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,los rosales,villaverde,1827.79,Pisos
59.0,2,1.0,2.0,117000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
100.0,4,1.0,0.0,165000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
68.0,3,1.0,4.0,95000,1,0,1970.0,1,0,1,0,0,1,0,2.0,0,san andrés,villaverde,1617.18,Pisos
50.0,2,1.0,2.0,106000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
114.0,4,2.0,2.0,229000,0,0,1987.0,1,1,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
81.0,3,2.0,3.0,155000,0,0,1999.0,1,1,1,0,0,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
91.0,2,2.0,5.0,228208,0,0,2020.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
95.0,3,1.0,3.0,100000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,butarque,villaverde,2197.8,Pisos
80.0,3,1.0,0.0,140000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
60.0,2,1.0,3.0,105000,0,0,1967.0,0,0,0,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
80.0,3,1.0,3.0,165000,0,0,1977.0,0,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
60.0,2,1.0,5.0,73000,0,0,1960.0,1,1,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
50.0,1,1.0,6.0,159000,0,0,2007.0,1,1,1,0,1,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
136.0,3,1.0,1.0,135990,0,0,1967.0,0,0,1,0,0,1,1,3.0,0,san andrés,villaverde,1617.18,Pisos
96.0,2,2.0,7.0,210000,0,0,2001.0,1,1,1,0,1,1,1,3.0,1,los ángeles,villaverde,1796.68,Pisos
71.0,2,2.0,2.0,198000,0,0,2001.0,1,1,1,0,1,0,1,3.0,0,los rosales,villaverde,1827.79,Pisos
74.0,2,1.0,1.0,139900,0,0,1966.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
65.0,2,1.0,2.0,110000,0,0,1962.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
93.0,3,1.0,9.0,160000,1,0,1976.0,1,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
75.0,3,1.0,2.0,103000,0,0,1968.0,0,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
63.0,3,1.0,0.5,100000,1,0,1970.0,0,0,0,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
65.0,3,1.0,4.0,90000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
115.0,3,1.0,1.0,154900,0,0,1975.0,0,0,1,0,0,1,1,3.0,0,san andrés,villaverde,1617.18,Dúplex
63.0,2,1.0,2.0,82260,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
72.0,3,1.0,6.0,139400,0,0,1961.0,0,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
100.0,2,2.0,0.0,154900,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
90.0,3,2.0,3.0,155000,0,0,1998.0,1,1,1,0,0,1,1,5.0,1,san andrés,villaverde,1617.18,Pisos
66.0,3,1.0,2.0,88000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
102.0,3,2.0,5.0,225000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
105.0,2,1.0,6.0,189000,0,0,1995.0,1,1,1,0,0,1,0,3.0,1,los rosales,villaverde,1827.79,Pisos
95.0,4,1.0,4.0,138000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
120.0,3,1.0,2.0,195000,0,0,1962.0,0,1,1,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
90.0,3,2.0,4.0,222000,0,0,2001.0,1,1,1,0,1,0,1,4.0,1,butarque,villaverde,2197.8,Pisos
64.0,3,1.0,0.0,80500,1,0,1970.0,0,0,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
80.0,3,1.0,3.0,182000,0,0,1974.0,1,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
120.0,3,2.0,2.0,295000,0,0,2003.0,1,0,1,0,0,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
82.0,2,2.0,6.0,270000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,los ángeles,villaverde,1796.68,Pisos
81.0,3,1.0,3.0,116100,0,0,1970.0,0,0,1,0,0,0,0,1.0,0,butarque,villaverde,2197.8,Pisos
103.0,3,2.0,4.0,250000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,los rosales,villaverde,1827.79,Pisos
63.0,3,1.0,4.0,79900,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
70.0,3,1.0,3.0,99000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
60.0,3,1.0,2.0,74550,1,0,1960.0,1,0,0,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
45.0,2,1.0,3.0,105000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
95.0,3,1.0,2.0,130000,0,0,1985.0,1,0,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
70.0,3,1.0,2.0,120000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
71.0,3,1.0,1.0,149000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
70.0,3,1.0,3.0,135000,1,0,1969.0,0,1,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
98.0,4,2.0,0.0,230000,0,0,1977.0,0,1,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
55.0,3,1.0,2.0,91000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
115.0,4,1.0,1.0,184900,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,los rosales,villaverde,1827.79,Pisos
78.0,3,1.0,4.0,127000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
68.0,3,1.0,4.0,83900,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
120.0,3,1.0,2.0,180000,0,0,1970.0,1,0,1,0,1,1,1,3.0,1,san andrés,villaverde,1617.18,Pisos
64.0,3,1.0,1.0,76000,1,0,1970.0,1,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
92.0,4,1.0,5.0,163000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,los ángeles,villaverde,1796.68,Pisos
154.0,3,2.0,3.0,280000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
105.0,3,2.0,0.0,180000,0,0,1970.0,1,0,1,0,0,1,1,4.0,0,los rosales,villaverde,1827.79,Pisos
70.0,2,1.0,0.0,128000,0,0,1965.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
93.0,3,1.0,2.0,166200,0,0,1972.0,0,1,1,0,0,1,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
53.0,3,1.0,3.0,114300,0,0,1970.0,0,0,0,0,0,1,0,1.0,0,los rosales,villaverde,1827.79,Pisos
86.0,3,1.0,4.0,129000,0,0,1984.0,1,1,0,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
75.0,3,2.0,1.0,132000,0,0,1961.0,0,0,1,0,0,0,1,3.0,0,los ángeles,villaverde,1796.68,Pisos
85.0,3,1.0,0.0,135000,0,0,1969.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
65.0,2,1.0,0.0,99000,0,0,1950.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
53.0,3,1.0,3.0,114300,0,0,1970.0,0,0,0,0,0,0,0,1.0,0,los rosales,villaverde,1827.79,Pisos
68.0,3,1.0,2.0,88000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
75.0,3,1.0,5.0,110000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
83.0,2,1.0,1.0,146000,0,0,2003.0,0,1,1,0,0,1,1,3.0,0,san andrés,villaverde,1617.18,Pisos
95.0,3,1.0,0.0,112000,1,0,1970.0,0,0,0,0,0,1,1,3.0,0,san andrés,villaverde,1617.18,Pisos
30.0,1,1.0,0.0,59000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
53.0,1,1.0,6.0,146000,0,0,1970.0,0,1,1,0,1,1,1,3.0,1,butarque,villaverde,2197.8,Pisos
125.0,3,3.0,7.0,275000,0,0,2004.0,0,1,1,0,1,1,1,3.0,0,butarque,villaverde,2197.8,Áticos
153.0,4,2.0,1.0,178000,0,0,1999.0,1,1,1,0,0,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
86.0,3,1.0,4.0,129000,0,0,1984.0,1,1,0,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
66.0,2,1.0,2.0,96000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
63.0,3,1.0,4.0,82000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
59.0,2,1.0,2.0,126900,0,0,1970.0,0,0,0,0,0,1,0,1.0,0,los rosales,villaverde,1827.79,Pisos
95.0,3,1.0,0.0,199000,0,0,1966.0,0,0,1,0,1,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
65.0,2,1.0,2.0,232000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
69.0,2,1.0,1.0,240000,0,0,1970.0,0,1,1,0,1,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
115.0,4,2.0,2.0,330000,0,0,1970.0,0,1,0,0,0,0,1,3.0,0,los rosales,villaverde,1827.79,Pisos
60.0,3,1.0,3.0,120000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
90.0,3,2.0,4.0,172000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,san andrés,villaverde,1617.18,Pisos
60.0,3,1.0,2.0,82260,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
65.0,2,1.0,0.0,109000,0,0,1950.0,0,1,1,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
115.0,4,1.0,1.0,133000,0,0,1970.0,0,1,1,0,0,1,1,3.0,0,los ángeles,villaverde,1796.68,Pisos
83.0,3,2.0,1.0,111000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
55.0,2,1.0,2.0,110000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
80.0,2,2.0,1.0,179990,0,0,2003.0,1,1,1,0,1,0,1,3.0,1,butarque,villaverde,2197.8,Pisos
68.0,3,1.0,1.0,156000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
89.0,2,2.0,1.0,228000,0,0,1970.0,0,1,1,0,0,0,0,1.0,0,san andrés,villaverde,1617.18,Pisos
61.0,3,1.0,4.0,89000,0,0,1960.0,1,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
67.0,3,1.0,3.0,119000,0,0,1960.0,0,0,0,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
68.0,3,1.0,2.0,94000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
92.0,3,2.0,4.0,175000,0,0,1962.0,0,1,1,0,0,1,0,1.0,0,los ángeles,villaverde,1796.68,Pisos
70.0,3,1.0,2.0,90000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,san cristóbal,villaverde,1308.89,Pisos
63.0,3,1.0,1.0,167000,0,0,1966.0,0,1,1,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
57.0,3,1.0,5.0,96000,0,0,1965.0,1,0,1,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
63.0,3,1.0,3.0,84000,0,0,1968.0,1,0,1,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
52.0,2,1.0,4.0,101000,1,0,1960.0,1,0,0,0,0,0,0,3.0,0,los ángeles,villaverde,1796.68,Pisos
125.0,3,2.0,1.0,210000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,los rosales,villaverde,1827.79,Pisos
125.0,3,3.0,1.0,275000,0,0,2004.0,1,1,0,0,1,1,1,4.0,0,butarque,villaverde,2197.8,Dúplex
75.0,3,1.0,2.0,131400,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,los rosales,villaverde,1827.79,Pisos
71.0,3,1.0,2.0,131400,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,san andrés,villaverde,1617.18,Pisos
80.0,3,1.0,1.0,95000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
66.0,3,1.0,1.0,93000,0,0,1969.0,1,0,1,0,0,1,0,3.0,0,san andrés,villaverde,1617.18,Pisos
