Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
192,95.0,2,2.0,5.0,184000,0,0,2011.0,0,1,1,0,0,0,1,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
193,89.0,3,1.0,0.0,160000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
194,178.0,4,2.0,5.0,299990,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Los Rosales,Villaverde,1827.79,Pisos
195,59.0,2,1.0,2.0,117000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
196,100.0,4,1.0,0.0,165000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
197,68.0,3,1.0,4.0,95000,1,0,1970.0,1,0,1,0,0,1,0,2.0,0,San Andrés,Villaverde,1617.18,Pisos
198,50.0,2,1.0,2.0,106000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
199,114.0,4,2.0,2.0,229000,0,0,1987.0,1,1,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
200,81.0,3,2.0,3.0,155000,0,0,1999.0,1,1,1,0,0,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
201,91.0,2,2.0,5.0,228208,0,0,2020.0,1,1,1,0,1,1,1,3.0,1,Butarque,Villaverde,2197.8,Pisos
202,95.0,3,1.0,3.0,100000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Butarque,Villaverde,2197.8,Pisos
203,80.0,3,1.0,0.0,140000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
204,60.0,2,1.0,3.0,105000,0,0,1967.0,0,0,0,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
205,80.0,3,1.0,3.0,165000,0,0,1977.0,0,1,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
206,60.0,2,1.0,5.0,73000,0,0,1960.0,1,1,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
207,50.0,1,1.0,6.0,159000,0,0,2007.0,1,1,1,0,1,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
208,136.0,3,1.0,1.0,135990,0,0,1967.0,0,0,1,0,0,1,1,3.0,0,San Andrés,Villaverde,1617.18,Pisos
209,96.0,2,2.0,7.0,210000,0,0,2001.0,1,1,1,0,1,1,1,3.0,1,Los Ángeles,Villaverde,1796.68,Pisos
210,71.0,2,2.0,2.0,198000,0,0,2001.0,1,1,1,0,1,0,1,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
211,74.0,2,1.0,1.0,139900,0,0,1966.0,0,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
212,65.0,2,1.0,2.0,110000,0,0,1962.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
213,93.0,3,1.0,9.0,160000,1,0,1976.0,1,1,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
214,75.0,3,1.0,2.0,103000,0,0,1968.0,0,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
215,63.0,3,1.0,0.5,100000,1,0,1970.0,0,0,0,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
216,65.0,3,1.0,4.0,90000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
217,115.0,3,1.0,1.0,154900,0,0,1975.0,0,0,1,0,0,1,1,3.0,0,San Andrés,Villaverde,1617.18,Dúplex
218,63.0,2,1.0,2.0,82260,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
219,72.0,3,1.0,6.0,139400,0,0,1961.0,0,1,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
220,100.0,2,2.0,0.0,154900,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
221,90.0,3,2.0,3.0,155000,0,0,1998.0,1,1,1,0,0,1,1,5.0,1,San Andrés,Villaverde,1617.18,Pisos
222,66.0,3,1.0,2.0,88000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
223,102.0,3,2.0,5.0,225000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
224,105.0,2,1.0,6.0,189000,0,0,1995.0,1,1,1,0,0,1,0,3.0,1,Los Rosales,Villaverde,1827.79,Pisos
225,95.0,4,1.0,4.0,138000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
226,120.0,3,1.0,2.0,195000,0,0,1962.0,0,1,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
227,90.0,3,2.0,4.0,222000,0,0,2001.0,1,1,1,0,1,0,1,4.0,1,Butarque,Villaverde,2197.8,Pisos
228,64.0,3,1.0,0.0,80500,1,0,1970.0,0,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
229,80.0,3,1.0,3.0,182000,0,0,1974.0,1,1,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
230,120.0,3,2.0,2.0,295000,0,0,2003.0,1,0,1,0,0,1,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
231,82.0,2,2.0,6.0,270000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Los Ángeles,Villaverde,1796.68,Pisos
232,81.0,3,1.0,3.0,116100,0,0,1970.0,0,0,1,0,0,0,0,1.0,0,Butarque,Villaverde,2197.8,Pisos
233,103.0,3,2.0,4.0,250000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Los Rosales,Villaverde,1827.79,Pisos
234,63.0,3,1.0,4.0,79900,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
235,70.0,3,1.0,3.0,99000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
236,60.0,3,1.0,2.0,74550,1,0,1960.0,1,0,0,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
237,45.0,2,1.0,3.0,105000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
238,95.0,3,1.0,2.0,130000,0,0,1985.0,1,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
239,70.0,3,1.0,2.0,120000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
240,71.0,3,1.0,1.0,149000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
241,70.0,3,1.0,3.0,135000,1,0,1969.0,0,1,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
242,98.0,4,2.0,0.0,230000,0,0,1977.0,0,1,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
243,55.0,3,1.0,2.0,91000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
244,115.0,4,1.0,1.0,184900,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
245,78.0,3,1.0,4.0,127000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
246,68.0,3,1.0,4.0,83900,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
247,120.0,3,1.0,2.0,180000,0,0,1970.0,1,0,1,0,1,1,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
248,64.0,3,1.0,1.0,76000,1,0,1970.0,1,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
249,92.0,4,1.0,5.0,163000,0,0,1970.0,0,1,1,0,0,0,1,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
250,154.0,3,2.0,3.0,280000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,Butarque,Villaverde,2197.8,Pisos
251,105.0,3,2.0,0.0,180000,0,0,1970.0,1,0,1,0,0,1,1,4.0,0,Los Rosales,Villaverde,1827.79,Pisos
252,70.0,2,1.0,0.0,128000,0,0,1965.0,0,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
253,93.0,3,1.0,2.0,166200,0,0,1972.0,0,1,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
254,53.0,3,1.0,3.0,114300,0,0,1970.0,0,0,0,0,0,1,0,1.0,0,Los Rosales,Villaverde,1827.79,Pisos
255,86.0,3,1.0,4.0,129000,0,0,1984.0,1,1,0,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
256,75.0,3,2.0,1.0,132000,0,0,1961.0,0,0,1,0,0,0,1,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
257,85.0,3,1.0,0.0,135000,0,0,1969.0,0,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
258,65.0,2,1.0,0.0,99000,0,0,1950.0,0,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
259,53.0,3,1.0,3.0,114300,0,0,1970.0,0,0,0,0,0,0,0,1.0,0,Los Rosales,Villaverde,1827.79,Pisos
260,68.0,3,1.0,2.0,88000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
261,75.0,3,1.0,5.0,110000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
262,83.0,2,1.0,1.0,146000,0,0,2003.0,0,1,1,0,0,1,1,3.0,0,San Andrés,Villaverde,1617.18,Pisos
263,95.0,3,1.0,0.0,112000,1,0,1970.0,0,0,0,0,0,1,1,3.0,0,San Andrés,Villaverde,1617.18,Pisos
264,30.0,1,1.0,0.0,59000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
265,53.0,1,1.0,6.0,146000,0,0,1970.0,0,1,1,0,1,1,1,3.0,1,Butarque,Villaverde,2197.8,Pisos
266,125.0,3,3.0,7.0,275000,0,0,2004.0,0,1,1,0,1,1,1,3.0,0,Butarque,Villaverde,2197.8,Áticos
267,153.0,4,2.0,1.0,178000,0,0,1999.0,1,1,1,0,0,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
268,86.0,3,1.0,4.0,129000,0,0,1984.0,1,1,0,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
269,66.0,2,1.0,2.0,96000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
270,63.0,3,1.0,4.0,82000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
271,59.0,2,1.0,1.0,126900,0,0,1970.0,0,0,0,0,0,1,0,1.0,0,Los Rosales,Villaverde,1827.79,Pisos
272,95.0,3,1.0,0.0,199000,0,0,1966.0,0,0,1,0,1,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
273,65.0,2,1.0,2.0,232000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
274,69.0,2,1.0,1.0,240000,0,0,1970.0,0,1,1,0,1,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
275,115.0,4,2.0,1.0,330000,0,0,1970.0,0,1,0,0,0,0,1,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
276,60.0,3,1.0,3.0,120000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
277,90.0,3,2.0,4.0,172000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
278,60.0,3,1.0,2.0,82260,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
279,65.0,2,1.0,0.0,109000,0,0,1950.0,0,1,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
280,115.0,4,1.0,1.0,133000,0,0,1970.0,0,1,1,0,0,1,1,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
281,83.0,3,2.0,1.0,111000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
282,55.0,2,1.0,2.0,110000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
283,80.0,2,2.0,1.0,179990,0,0,2003.0,1,1,1,0,1,0,1,3.0,1,Butarque,Villaverde,2197.8,Pisos
284,68.0,3,1.0,1.0,156000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
285,89.0,2,2.0,1.0,228000,0,0,1970.0,0,1,1,0,0,0,0,1.0,0,San Andrés,Villaverde,1617.18,Pisos
286,61.0,3,1.0,4.0,89000,0,0,1960.0,1,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
287,67.0,3,1.0,3.0,119000,0,0,1960.0,0,0,0,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
288,68.0,3,1.0,2.0,94000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
289,92.0,3,2.0,4.0,175000,0,0,1962.0,0,1,1,0,0,1,0,1.0,0,Los Ángeles,Villaverde,1796.68,Pisos
290,70.0,3,1.0,2.0,90000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
291,63.0,3,1.0,1.0,167000,0,0,1966.0,0,1,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
292,57.0,3,1.0,5.0,96000,0,0,1965.0,1,0,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
293,63.0,3,1.0,3.0,84000,0,0,1968.0,1,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
294,52.0,2,1.0,4.0,101000,1,0,1960.0,1,0,0,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
295,125.0,3,2.0,1.0,210000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,Los Rosales,Villaverde,1827.79,Pisos
296,125.0,3,3.0,1.0,275000,0,0,2004.0,1,1,0,0,1,1,1,4.0,0,Butarque,Villaverde,2197.8,Dúplex
297,75.0,3,1.0,2.0,131400,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
298,71.0,3,1.0,1.0,131400,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
299,80.0,3,1.0,1.0,95000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
300,66.0,3,1.0,1.0,93000,0,0,1969.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
301,95.0,2,2.0,0.0,154500,0,0,2007.0,0,1,0,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
302,61.0,3,1.0,4.0,100000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Butarque,Villaverde,2197.8,Pisos
303,42.0,4,1.0,0.0,95900,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
304,85.0,3,1.0,1.0,154900,0,0,1980.0,1,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
305,80.0,2,1.0,3.0,115000,0,0,1970.0,0,1,1,0,0,1,1,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
306,55.0,2,1.0,3.0,96000,0,0,1962.0,0,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
307,60.0,0,1.0,0.0,85000,0,0,1970.0,0,0,1,0,0,0,1,2.0,0,San Andrés,Villaverde,1617.18,Pisos
308,60.0,2,1.0,3.0,95000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
309,55.0,3,1.0,1.0,78000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
310,93.0,3,1.0,0.0,128500,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Butarque,Villaverde,2197.8,Pisos
311,55.0,2,1.0,0.0,95000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
312,82.0,3,1.0,3.0,83900,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
313,53.0,2,1.0,1.0,96000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
314,69.0,2,1.0,0.0,118600,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
315,58.0,2,1.0,1.0,118000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
316,70.0,2,1.0,1.0,202000,0,0,2009.0,0,1,1,0,0,1,1,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
317,47.0,1,1.0,3.0,144000,0,0,2009.0,0,1,0,0,0,1,1,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
318,64.0,2,1.0,1.0,98968,0,0,1970.0,0,0,0,0,0,0,0,1.0,0,Los Rosales,Villaverde,1827.79,Pisos
319,50.0,2,1.0,3.0,105000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
320,103.0,3,2.0,7.0,265000,0,0,1970.0,1,1,1,0,1,1,0,3.0,1,Butarque,Villaverde,2197.8,Dúplex
321,90.0,3,2.0,1.0,290000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Butarque,Villaverde,2197.8,Pisos
322,66.0,2,1.0,3.0,90000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Butarque,Villaverde,2197.8,Pisos
323,70.0,2,1.0,0.0,75000,0,0,1973.0,1,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
324,60.0,2,1.0,2.0,125000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
325,101.0,2,2.0,6.0,255000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Butarque,Villaverde,2197.8,Pisos
326,75.0,3,1.0,3.0,117300,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
327,55.0,2,1.0,3.0,96600,1,0,1959.0,0,0,1,0,0,0,0,1.0,0,San Andrés,Villaverde,1617.18,Pisos
328,77.0,3,1.0,3.0,119000,0,0,1960.0,1,0,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
329,56.0,3,1.0,1.0,100000,0,0,1967.0,0,1,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
330,68.0,3,1.0,2.0,97000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Butarque,Villaverde,2197.8,Pisos
331,72.0,3,1.0,0.5,95000,1,0,1965.0,0,1,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
332,70.0,3,1.0,3.0,135000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
333,75.0,2,2.0,0.0,195000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
334,120.0,3,1.0,1.0,195000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
335,91.0,2,2.0,1.0,215000,0,0,1970.0,0,1,1,0,1,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
336,95.0,2,1.0,2.0,122000,0,0,1967.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
337,61.0,3,1.0,1.0,125000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
338,73.0,2,1.0,1.0,120000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
339,66.0,3,1.0,1.0,93000,1,0,1970.0,1,0,1,0,0,1,0,1.0,0,San Andrés,Villaverde,1617.18,Pisos
340,68.0,2,1.0,4.0,125000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
341,70.0,3,1.0,3.0,104840,0,0,1968.0,0,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
342,42.0,4,1.0,1.0,95900,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
343,54.0,3,1.0,0.0,71000,1,0,1970.0,0,0,0,0,0,0,0,1.0,0,Los Ángeles,Villaverde,1796.68,Pisos
344,56.0,3,1.0,1.0,105000,0,0,1967.0,0,1,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
345,100.0,4,1.0,1.0,165000,0,0,1970.0,0,1,1,0,0,1,0,7.0,0,Los Ángeles,Villaverde,1796.68,Pisos
346,125.0,4,2.0,0.5,173000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
347,54.0,3,1.0,0.0,71000,1,0,1965.0,0,0,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
348,130.0,4,2.0,2.0,168000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
349,68.0,2,1.0,0.5,99900,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
350,85.0,3,1.0,3.0,128000,1,0,1975.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
351,75.0,3,1.0,3.0,120000,0,0,1974.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
352,80.0,2,1.0,1.0,95000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
353,64.0,2,1.0,2.0,110000,0,0,1970.0,0,0,0,0,0,1,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
354,69.0,4,1.0,3.0,85900,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
355,115.0,4,1.0,1.0,184900,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
356,70.0,3,1.0,2.0,142500,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
357,56.0,2,1.0,4.0,109000,0,0,1965.0,0,0,1,0,0,0,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
358,90.0,2,1.0,4.0,140000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
359,75.0,3,1.0,3.0,117300,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
360,71.0,2,1.0,1.0,120000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
361,76.0,3,1.0,2.0,110000,0,0,1970.0,0,1,1,0,0,1,0,1.0,0,San Cristóbal,Villaverde,1308.89,Pisos
362,114.0,4,2.0,2.0,299000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
363,90.0,3,2.0,3.0,180000,0,0,1970.0,1,1,1,0,0,0,0,3.0,1,San Andrés,Villaverde,1617.18,Pisos
364,70.0,3,1.0,1.0,85000,1,0,1970.0,0,0,1,0,0,1,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
365,80.0,3,1.0,0.0,100000,1,0,1970.0,0,0,1,0,0,0,0,7.0,0,San Andrés,Villaverde,1617.18,Pisos
366,96.0,4,2.0,7.0,170000,1,0,1970.0,1,1,1,0,0,1,0,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
367,50.0,1,1.0,2.0,125000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Butarque,Villaverde,2197.8,Pisos
368,85.0,3,2.0,1.0,230000,0,0,1970.0,0,1,1,0,1,1,0,3.0,1,Los Rosales,Villaverde,1827.79,Pisos
369,90.0,3,2.0,5.0,300000,0,0,1970.0,0,1,1,0,1,0,1,3.0,1,Butarque,Villaverde,2197.8,Pisos
370,60.0,3,1.0,0.5,120000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
371,90.0,2,2.0,7.0,240000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,San Andrés,Villaverde,1617.18,Áticos
372,60.0,3,1.0,4.0,140000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
373,105.0,3,2.0,2.0,135000,0,0,1970.0,0,0,1,0,0,0,1,3.0,0,Los Ángeles,Villaverde,1796.68,Pisos
374,140.0,3,3.0,4.0,340000,1,0,2003.0,1,1,1,0,1,1,1,7.0,1,Butarque,Villaverde,2197.8,Dúplex
375,112.0,3,2.0,1.0,230000,0,0,1965.0,1,0,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
376,60.0,3,1.0,4.0,145000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,San Cristóbal,Villaverde,1308.89,Pisos
377,62.0,2,1.0,2.0,142450,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Los Rosales,Villaverde,1827.79,Pisos
378,240.0,4,3.0,1.0,580000,0,0,1970.0,1,0,0,0,0,1,1,3.0,1,San Andrés,Villaverde,1617.18,Casa o chalet
379,81.0,3,1.0,3.0,160000,0,0,1970.0,1,1,1,0,0,1,0,6.0,0,Los Ángeles,Villaverde,1796.68,Pisos
380,75.0,3,1.0,3.0,180000,0,0,1970.0,1,0,1,0,0,1,1,3.0,1,Los Rosales,Villaverde,1827.79,Pisos
381,72.0,3,1.0,2.0,130000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
382,95.0,2,2.0,3.0,250000,0,0,1970.0,1,1,1,0,1,0,0,3.0,1,Butarque,Villaverde,2197.8,Pisos
383,49.0,1,1.0,2.0,190000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,San Andrés,Villaverde,1617.18,Pisos
384,90.0,3,1.0,2.0,169000,0,0,1970.0,1,0,1,0,1,1,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
385,78.0,2,1.0,3.0,168000,0,0,1970.0,0,0,1,0,0,1,1,3.0,0,San Andrés,Villaverde,1617.18,Pisos
386,100.0,3,1.0,3.0,210000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,San Andrés,Villaverde,1617.18,Pisos
